text,user_id,username,likes,comment_id,post_id,post_title,channel,published_at,updated_at,reply_count,party,source_file,search_query,sentimiento,confianza
saben que? ----------------- esto es una MIERDA,UCsOfUUrts9psBEh97kRKOyQ,@charlyj6893,0,UgzVvXEw3AbBO86ZwrJ4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-03-08T16:59:27Z,2026-03-08T16:59:27Z,1,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8940790295600891
Es una locura debería ser el voto digital solo en lugares muy lejanos por cartillas y debería haber una enseñanza previa muy intensa.. muchas personas estarán más perdidas que lunar en el poto de un negro 😂,UCWP4YKcJJH3EPWQLWs9nBgw,@erickosoriogloria3330,2,UgxvhN-TFK1LPOCSq9B4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-03-07T22:00:15Z,2026-03-07T22:00:15Z,1,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5869172811508179
"NO ENTENDÍ NADA! COMO EXPLICÓ ESTE INEPTO BARBÓN! MALÍSIMO! O ES QUE QUIERE CONFUNDIR A LA GENTE, _me pasa sólo ami?_",UCGFxtSkoghZmmLnZRw9Gy0Q,@Luisveraofficial,0,UgyKGRyhg1RsvGfl89V4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-03-06T09:53:26Z,2026-03-06T09:53:53Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9796996712684631
No muestra al detalle columna por columna y todo lo pasa rápido.,UCRfbPjBaHR4JQl8K-vRUYeg,@beamendo1555,1,UgwyIgpQyX5pM6by6r54AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-03-04T23:16:18Z,2026-03-04T23:16:18Z,1,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.7283306121826172
Q mierda es esoo,UC0ecXBquEjw7xfCOWTPbVjA,@TatyMo-z6j,0,UgzjD964_eh2gj_Pxwt4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-03-04T18:58:32Z,2026-03-04T18:58:32Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.96674644947052
Como que invalidando se dice es voto nulo,UCqxbLkE8pqSZtaM98snMcvQ,@anaapaza5951,0,UgxfI-5_IL5G0wKb1p94AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-03-04T02:13:11Z,2026-03-04T02:13:11Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.663512647151947
"Quiem habra hechoneñ recorte de video, muy mal, que habrán pensado ? Que se veria didactico",UCtUWAD32kiHHJoXCZevmaHA,@susanjanetdominguezverde6773,0,UgwreqIZe07afZgGIKl4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-03-02T10:29:49Z,2026-03-02T10:29:49Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7603201270103455
No jodan no queremos senadores ni congresistas solo judicial y ejecutivo  nadaa masss,UCcprVCCebGXEGGro6zzzPbQ,@danielcristiangonzalesflor1446,0,UgwKVHcruTVV1mnl6FV4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-27T12:02:16Z,2026-02-27T12:02:16Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.785350501537323
No entendí la verdad no sé cómo votar,UCq6cQ3pqm_ghhRMDOFbVI3A,@razcielcampos7175,1,UgzD0njdl_EAUtqOnCt4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-24T06:39:05Z,2026-02-24T06:39:05Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5164050459861755
El problema es que ya debemos cambiar las opciones. Sólo deberían participar 4 o 5 partidos.  Esto es ridículo no deben permitir tantas opciones y que el Perú esté dividido por 20 o 30 partidos. Es una broma o qué?  La gente no va a saber ni quienes son estos payasos que postulan. Ya basta!,UCHTUBUY7ZLNdqXF_YNqUTfg,@NicklasCAT,1,Ugy9TctoNlehRli3IBB4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-22T15:37:58Z,2026-02-22T15:37:58Z,1,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9172502160072327
Todos son una sarta de mentirosos y delincuentes,UC3sUaK3r_7wvFh4lgSMn1ww,@robertomichaelparedesala9396,0,Ugy-Sb6zzn06RipmQ3h4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-21T21:04:08Z,2026-02-21T21:04:08Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9773280620574951
"Que pasa si no me gusta ningún candidato marco una x en toda la hoja y poco esta frase "" todos son unos ladrones corruptos y delincuentes. """,UC3sUaK3r_7wvFh4lgSMn1ww,@robertomichaelparedesala9396,1,UgxNrWQXsSHVRBMyNW94AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-21T21:02:40Z,2026-02-21T21:02:40Z,2,neutral,rpp_elecciones.json,rpp elecciones,negative,0.969775915145874
Por dios¡¡¡ que locura,UCSATiFnctnT20Nngq2ouqVQ,@mayeralejandrovasquezhoyos6414,0,UgyZvxsIUGzk-Jw4aIZ4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-21T15:51:23Z,2026-02-21T15:51:23Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.46766698360443115
"A estos trabalenguas  no se les entiende na . La doctora Rosa Maria Palacios , su explicación inspira confianza al respecto .",UC3HJw_7YJr1P3xK7wtCIUsQ,@PedroMarin-x5l,0,UgzKYZRbxHd0e1gf5EV4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-20T20:54:18Z,2026-02-20T20:54:18Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8909247517585754
Miserables para confundir a la gente,UCVBOmt2uFPfrBBr-r5F1IcA,@venceromorirh1861,0,Ugy3OnLoCEWYYZ5qby54AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-16T14:01:28Z,2026-02-16T14:01:28Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.921890914440155
Todos los que explican no tienen ni la menor idea si alguien le ha entendido hagan una simulación lo que se debe hacer y lo que no se debe hacer pero marcando en la cartillla explican y explican que nadie le entiende este la peor cartillla que he visto en mi vida gente inútil que hay en los cargos permitiendo a muchos candidatos cuestionados ahí está el problema 😊,UCCoPp7NhV0wXyLdVTZEE3AA,@Medardo-i4x,0,UgwLLoAQntnMv-PIhSJ4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-11T14:38:05Z,2026-02-11T14:38:05Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8353745937347412
Ninguno sabe explicar bien lo más fácil era simular un voto y listo por que lo que explican mi el más sabio le entiende sean más prácticos simulen un voto ya se sabe que es cruzado todos explican a su manera,UCCoPp7NhV0wXyLdVTZEE3AA,@Medardo-i4x,0,Ugzw868qXvPu7X2o9Ht4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-11T14:34:21Z,2026-02-11T14:34:21Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.47258251905441284
No se entiende nada a ninguno,UCCoPp7NhV0wXyLdVTZEE3AA,@Medardo-i4x,7,Ugw2G9QS8v1r2oRyRmR4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-11T14:32:52Z,2026-02-11T14:32:52Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8427366018295288
Fácil,UCNQp2QL9hTst3K3vZzEEAew,@PedroSantos-lj7fb,0,UgzqFwQmCxBf0mYw2P54AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-11T13:50:06Z,2026-02-11T13:50:06Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5706714391708374
"A mí que me lo expliquen con PLASTILINA.....ese habla para el aire, lo han puesto ahí para desinformar.",UC1cxjo2_c3x8mY9Zm5NWWzA,@adarodriguez2802,2,UgxkX8RhlHLfCaDrN2B4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-06T00:05:53Z,2026-02-06T00:05:53Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7893977165222168
Lo han hecho asi para manipular los resultados,UC1FSTbxqeBEK51PBxZy_ZaQ,@fcb1899_b,60,UgwYLdkE3eZ2pXerql94AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-04T18:52:20Z,2026-02-04T18:52:20Z,1,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.6287747025489807
Faltó que explique el parlamento andino,UCRyLezZ7ETPiIyoAyj3Ux9g,@JoseJara-sx7tv,12,UgwXe_ovSxMOt920nGJ4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-02-04T02:29:59Z,2026-02-04T02:29:59Z,1,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.7003574371337891
"Cada columna son como elecciones diferentes,  marco el dibujo (voto por el partido), si escibo el nimero de candidato mi eleccion es espwcifica",UCMlfDVsckV9AsLLQ2LLmh3g,@yamiletalavera2182,2,UgzQA3h7oYmwcaVn1pZ4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-31T06:28:50Z,2026-01-31T06:28:50Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.849704921245575
No nos explica a nosotros los votantes  que debe ser así  sino a los entrevistadores ....muy mal y muy rápido que uno no entiende nada,UCTQ-StLyPCbL2I4-ed4SKKQ,@julioinga9560,6,UgzqtTpIxHSmIegtUg14AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-30T14:38:31Z,2026-01-30T14:38:31Z,1,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9156667590141296
"Lo han hecho tan complicado y muy poca información y uno en la mesa de votación no va tener ver y analizar ,entender por quien votar y que casillas marcar ....esto es creo se hizo con la idea de favorecer a los mismo de siempre corruptos",UCTQ-StLyPCbL2I4-ed4SKKQ,@julioinga9560,1,UgwotovxjdY5e8O9u-l4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-30T14:37:04Z,2026-01-30T14:37:04Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8932117819786072
"También en las próximas elecciones hay que cuidar nuestros votos si vas a votar en blanco debes de tachar todo el acta para que se anule realmente tu acta, para que luego no sea usado y marcado a favor de estos partidos basuras.",UCZvw3lSYq6y1EXlcDflAsrA,@adrivillbe2693,0,UgyNDxy7uG6hXUiAsMV4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-28T13:51:44Z,2026-01-28T13:51:44Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6654428839683533
"Bro wtf, no entendi nada amigo, vaya locura",UCtU-abjS50mdgxWFCtTMj-Q,@erickrojasss,59,Ugw3mSjWlP7TYAXLuu94AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-26T16:33:39Z,2026-01-26T16:33:39Z,1,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9010904431343079
"Ni mí huella ni mí firma.... los que vote en estas elecciones ilegales, es porque respaldan a los corruptos.",UCtNZhTst7MTd0BnJqJjbgLw,@verdad-ero,0,UgxfSx-aQRX8HoL7Vjt4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-19T09:31:32Z,2026-01-19T09:31:32Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8638641238212585
"entre mas al medio este el partido, mas corrupto es, mira donde pusieron a renovacion haha  como para que no lo vean xd",UC3c11D-JQPcGAurFynov3QA,@marcoantonioreyescoronado9519,1,UgyPRGdF2fNQWLXE-194AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-19T03:15:42Z,2026-01-19T03:15:42Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8810225129127502
"...  "" PARA LOS  QUÉ  ESTAMOS EN POLÍTICA,  POLÉMICAS  NO TENEMOS PROBLEMAS PARA, DECIDIR EL MENÚ DE CUADROS Y NÚMEROS,  PERO, PARA  LOS   "" ZURDOS "" , Y GENTE DESUBICADAS MUY SEGURO QUÉ  VICIARÁN SU VOTO, A PROPÓSITO Y, OTROS POR FALTA DE CAPACITACIÓN,  QUÉ NO LO ESTAN HACIENDO        ... ING.RACS, TRUJILLO,PERÚ ☆☆☆☆☆",UCL-2pJz0r_8LtKM9fIrpEbQ,@rodolfocenturion9480,1,UgyPs7zyjUZPmXAwxml4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-19T00:45:19Z,2026-01-19T00:45:19Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.47376516461372375
Yo no veo a ninguno demasiado tedioso esa cédula  así q ningún voto viciado,UC0UjFndrFmHKU_YX-A17zsA,@sandrariverasalazar465,0,Ugxo-gGdnMO0Z2zmgdF4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-15T04:42:48Z,2026-01-15T04:42:48Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6290740966796875
"Que desgraciados son los congresistas, complicando las cosas",UCdPedMA-3QNuTSKxoX96TwA,@josefernandopillacahuaman4112,1,Ugy4hXGVOXIKZFEvMLx4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-14T03:59:24Z,2026-01-14T03:59:24Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9842550754547119
"En la explicación del Representante de la ONPE, lo hace más complejo para todos no, es explícito, colocando ejemplo idiotas",UC8N9afEOpBzHjCg9ztmkWtQ,@juandaviddiazgarcia9486,1,Ugw7DFsBFGFO9tRPYex4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-12T14:31:59Z,2026-01-12T14:31:59Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.7056514620780945
"Una porquería de cartilla, una vergüenza este jurado por no hacer bien su trabajo y dejar entrar a tantos candidatos, hacen el ridículo explicado como funciona, dan pena.",UCd-AWD7sOt7i9UihAXvGNqw,@jorgelozano8638,37,Ugz6nAaa2xNHSeY64rd4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2026-01-06T17:01:17Z,2026-01-06T17:01:17Z,2,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9817741513252258
Ya es hora que el parlamento andino sea cerrado es un gasrol en vano.,UCwW4XyD51oTnkK5z_-NPI4w,@BETOT21,18,UgxArWZnHIiVBGUwP8h4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2025-12-26T00:08:16Z,2025-12-26T00:08:16Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.6844518780708313
Q cagada,UC4xeL32dUWC2G1ACba8mNwA,@HéctorMadeinPeru,0,UgzKpj4Hwl6vw4BJNGZ4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2025-11-24T00:26:07Z,2025-11-24T00:26:07Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.574260413646698
"Habla de "" los numeritos""  !",UCdaDq8mPfAgVhMtbjfn8FAQ,@wariruna,3,UgzVZrefTMup9zlwleF4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2025-10-23T07:04:55Z,2025-10-23T07:04:55Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.7747988700866699
"Solo maria corina nos dirá por quien votar, en vez de un mal menor a un bien comun. Como es el caso de ecuador, donde maria corina defendió la reelección de noboa para q ganen las américas.😊
Espero q también sepa q en el Perú la derecha y izquierda no existe, son lo mismo de siempre. Así q espero q el próximo presidente gobierne de verdad.",UCMufcjW2Mj4nJ0wuJU_eq9w,@elgoodtructorv7480,2,UgzsQFzRD0YJV1S6OaR4AaABAg,7YPhGb-VcRE,🔴🗳️ Las claves para votar en las próximas elecciones 2026,RPP Noticias,2025-09-23T19:29:56Z,2025-09-23T19:29:56Z,3,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.539434552192688
"EL DELITO CUALQUIERA QUE FUESE, NO TE VAN A PEDIR PERMISO POR ESO, EXISTE EL DOLO Y NO ES, LA EMPRESA POR NO LLEVAR EL MATERIAL LOGISTICO,SINO QUE DETRAS HAY UN GRUPO U ORGANIZACION (ONPE) QUE ES RESPONSABLE DE VELAR QUE SE CUMPLA LA LEY; ASI, COMO EL PODER EJECUTIVO, PODER LEGISLATIVO Y PODER JUDICIAL.  Y TODOS LOS PERUANOS ESPERAMOS QUE TRABAJEN DE OFICIO Y NO POR UNA DENUNCIA, A VISTA Y PACIENCIA DE LOS HECHOS VIVIDOS EN DIRECTO.",UCbUoguwti5QRvuel8hWAfjQ,@hectorpimentel331,1,Ugxc1ywb6IUkO97n5Tp4AaABAg,mWpKic-VoGE,ELECCIONES 2026 🔴: JNE anunció la ampliación de la jornada electoral hasta el 13 de abril,RPP Noticias,2026-04-16T20:36:09Z,2026-04-16T20:36:09Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5863443613052368
FRAUDE DE KEIKO,UCrhG5EsHosr_Jol9SSP9gkQ,@JUNIORX-29,0,UgxaHNFTW7FP7B8-WXZ4AaABAg,mWpKic-VoGE,ELECCIONES 2026 🔴: JNE anunció la ampliación de la jornada electoral hasta el 13 de abril,RPP Noticias,2026-04-14T15:05:55Z,2026-04-14T15:05:55Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7006801962852478
Q se anulen las elecciones por qué ay fraude y q aga ya por qué todo el tiempo ávido fraude,UCGhwmqyVCJj20WChK8WvqsA,@AbigaliRuizMontalban-o8r,0,UgzJZxhOO458YPuOwfh4AaABAg,mWpKic-VoGE,ELECCIONES 2026 🔴: JNE anunció la ampliación de la jornada electoral hasta el 13 de abril,RPP Noticias,2026-04-13T14:52:35Z,2026-04-13T14:52:35Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7299434542655945
Todos odian a Keiko por ser la que manda al congreso más corrupto de la historia de Perú Keiko es la líder de los SICARIOS les hizo leyes para proteger  los crimenes,UCyxZdfWiLeYcw4JQLaqcCEA,@SilviaCiupek-Huayta,1,UgxDfFVmVqKQJklcioh4AaABAg,mWpKic-VoGE,ELECCIONES 2026 🔴: JNE anunció la ampliación de la jornada electoral hasta el 13 de abril,RPP Noticias,2026-04-13T06:58:25Z,2026-04-13T06:58:25Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8251805305480957
"Las Elecciones en Perú REVELA que los Votantes son APOYADORES de Politiqueros Pro Crimen NO SE QUEJEN…Compra tu Chaleco Antibalas, tu Carro Antibalas y si no tienes Plata AGUANTAR NO MÁS",UC12ZUg1o2Qyn-7-pFIhOr9A,@carlochamorroalvarez3954,1,UgxhbBUvjC3bJNJGKbt4AaABAg,mWpKic-VoGE,ELECCIONES 2026 🔴: JNE anunció la ampliación de la jornada electoral hasta el 13 de abril,RPP Noticias,2026-04-13T03:34:24Z,2026-04-13T03:35:01Z,2,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.48569515347480774
"Fraude electoral 2026 ,y la prensa cómplice.",UC6r7OdVBl5-WoZxoo0fdZzQ,@ws4294,2,UgwZLRxL7LDdz9jgTmN4AaABAg,mWpKic-VoGE,ELECCIONES 2026 🔴: JNE anunció la ampliación de la jornada electoral hasta el 13 de abril,RPP Noticias,2026-04-13T03:20:23Z,2026-04-13T03:20:23Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.84537672996521
"La ""bebita"" porky en desesperación por reelegirse, por que van a destapar su CORRUPCIÓN en la muniLIMA 😮😮😮😮😮😮😮😮😮",UC_SGOvARJOCPQV_v7AmwpZw,@fredo179-w2n,1,Ugz7oS0L_97qdxxG2W94AaABAg,IR6sAxx5fkw,🗳️ Reelección encubierta: ¿Candidatos cuestionados participarán en debates del JNE?,RPP Noticias,2026-09-02T23:16:49Z,2026-09-02T23:16:59Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.7741240859031677
"La ""bebita"" porky en su maxima expresión, sacandole la vuelta a la LEY 😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮",UC_SGOvARJOCPQV_v7AmwpZw,@fredo179-w2n,1,UgyaTIbMat3E02FsRqJ4AaABAg,IR6sAxx5fkw,🗳️ Reelección encubierta: ¿Candidatos cuestionados participarán en debates del JNE?,RPP Noticias,2026-09-02T23:14:14Z,2026-09-02T23:14:14Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.5251410007476807
"Que mas muestra de CORRUPCIÓN que la reelección de la ""Bebita"" porky 😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮",UC_SGOvARJOCPQV_v7AmwpZw,@fredo179-w2n,1,UgytnyiY5coWWumGhlh4AaABAg,IR6sAxx5fkw,🗳️ Reelección encubierta: ¿Candidatos cuestionados participarán en debates del JNE?,RPP Noticias,2026-09-02T23:11:27Z,2026-09-02T23:11:40Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9163151979446411
"La reelección encubierta de la ""bebita"" porky es CORRUPCIÓN pura y dura 😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮",UC_SGOvARJOCPQV_v7AmwpZw,@fredo179-w2n,1,UgwPDz3Srb2J0kmTBYp4AaABAg,IR6sAxx5fkw,🗳️ Reelección encubierta: ¿Candidatos cuestionados participarán en debates del JNE?,RPP Noticias,2026-09-02T23:09:17Z,2026-09-02T23:09:17Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.9085784554481506
Uma bagunça,UCNW_ECrvI4Gm7KI_LNuZcPg,@pauloantoniopinto3932,0,UgxplDnpHx6pU_exgyV4AaABAg,FAU7VjPwEMw,ELECCIONES 2026 PERÚ🔴 EN VIVO: Jornada clave para el futuro del país,RPP Noticias,2026-04-30T16:45:28Z,2026-04-30T16:45:28Z,0,neutral,rpp_elecciones.json,rpp elecciones,negative,0.8790358901023865
"Estemos atentos Peru !
Y no nos dejemos robar.",UCS77thTQJcTA7HDCZljmOCA,@adolfopelaez5503,0,UgxaxLJuWpaEHCKsOil4AaABAg,FAU7VjPwEMw,ELECCIONES 2026 PERÚ🔴 EN VIVO: Jornada clave para el futuro del país,RPP Noticias,2026-04-15T16:53:35Z,2026-04-15T16:53:35Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.4736804664134979
"Buenos dias +
Les escribo desde Bs As Argentina .
Mi comentario es mas que nada un llamado de atencion a todos los peruanos .
Como podemos permitir que recien hoy 4 dia despues de la votacion recien tengamos un conteo del 91 % de los votos. No es posible, esto pasa solo en mi  pais Peru, en las últimas elecciones en Bolivia, Argentina, Paraguay y otros países del continente , tenían el 90% del conteo de lls votos el mismo dia a las 10 de la noche.
Todo este desastre electoral mas los otros q ya se saben a permitido manosear las votaciones y condicionar todo para que salga Sanchez en el 2 puesto. 
Esto ya nos pasó con Castillo.
Hay que reconocer que la maquinaria comunista de sendero luminoso (lamaemosla por su nombre) estan muy bien adoctrinados y preparados diciplinariamente para conseguir llegar a una segunda elección presidencial.",UCS77thTQJcTA7HDCZljmOCA,@adolfopelaez5503,0,UgxFYoCvkeCBHr_qanF4AaABAg,FAU7VjPwEMw,ELECCIONES 2026 PERÚ🔴 EN VIVO: Jornada clave para el futuro del país,RPP Noticias,2026-04-15T16:52:57Z,2026-04-15T16:52:57Z,0,neutral,rpp_elecciones.json,rpp elecciones,neutral,0.5051054358482361
Buenos Dias RTP Queria decir aqui en Milano Italia la votacion a andato bene mi hija es miembro de Mesa,UCBu9HRi8-t1ihk0MipN1k4w,@gerardosantos5327,0,UgzKnmmQhT-Loz5tNqh4AaABAg,FAU7VjPwEMw,ELECCIONES 2026 PERÚ🔴 EN VIVO: Jornada clave para el futuro del país,RPP Noticias,2026-04-13T11:39:44Z,2026-04-13T11:39:44Z,0,neutral,rpp_elecciones.json,rpp elecciones,positive,0.587595522403717
